Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,
2017,2,7,5,30,8.8,22,228,35,6,5.9,4,0,3,4,0.333,82.04,86.75,0.12,1012,1.1,162,2.5,N/A
2017,2,7,6,30,9.600000000000001,55,613,193,9,6.2,9,0,3,9,0.335,79.46000000000001,76.97,0.12,1012,1.1,160,2.7,N/A
2017,2,7,7,30,10.5,72,769,356,9,6.300000000000001,17,0,0,17,0.336,75.10000000000001,68.33,0.12,1012,1.1,166,2.8000000000000003,N/A
2017,2,7,8,30,11.600000000000001,83,840,483,9,6.5,57,0,0,57,0.337,71.14,61.54,0.12,1012,1.1,179,2.9000000000000004,N/A
2017,2,7,9,30,12.4,91,863,557,9,6.800000000000001,74,0,0,74,0.337,68.48,57.33,0.12,1012,1.1,189,3,N/A
2017,2,7,10,30,13,98,857,573,9,7,86,0,0,86,0.336,66.78,56.31,0.12,1012,1.1,192,2.8000000000000003,N/A
2017,2,7,11,30,13.4,98,823,526,6,7.2,73,0,0,73,0.337,65.99,58.660000000000004,0.12,1011,1.2000000000000002,186,2.4000000000000004,N/A
2017,2,7,12,30,13.5,91,767,427,9,7.6000000000000005,18,0,0,18,0.339,67.65,64,0.12,1011,1.2000000000000002,168,1.8,N/A
2017,2,7,13,30,12.8,76,661,284,6,8.700000000000001,13,0,0,13,0.342,76.13,71.62,0.12,1011,1.3,144,1.5,N/A
2017,2,7,14,30,11.700000000000001,49,447,120,6,8.1,7,0,3,7,0.34400000000000003,78.59,80.81,0.12,1011,1.3,128,1.5,N/A
2017,2,7,15,30,11,0,0,0,6,7.1000000000000005,0,0,0,0,0.34700000000000003,76.91,91.2,0.12,1012,1.4000000000000001,124,1.6,N/A
2017,2,7,16,30,10.700000000000001,0,0,0,6,6.800000000000001,0,0,0,0,0.35000000000000003,76.88,102.13,0.12,1012,1.5,128,1.5,N/A
2017,2,7,17,30,10.700000000000001,0,0,0,9,6.5,0,0,0,0,0.354,75.27,113.37,0.12,1012,1.5,143,1.4000000000000001,N/A
2017,2,7,18,30,10.8,0,0,0,9,6.2,0,0,0,0,0.358,73.10000000000001,124.61,0.12,1012,1.6,171,1.2000000000000002,N/A
2017,2,7,19,30,10.8,0,0,0,6,5.9,0,0,0,0,0.364,71.72,135.41,0.12,1012,1.7000000000000002,207,1.1,N/A
2017,2,7,20,30,10.600000000000001,0,0,0,9,5.800000000000001,0,0,0,0,0.37,72.18,145.03,0.12,1011,1.7000000000000002,232,1,N/A
2017,2,7,21,30,10.600000000000001,0,0,0,6,5.800000000000001,0,0,0,0,0.375,72.18,151.96,0.12,1011,1.8,240,0.8,N/A
2017,2,7,22,30,10.4,0,0,0,6,5.800000000000001,0,0,0,0,0.379,73.38,153.79,0.12,1011,1.8,238,0.7000000000000001,N/A
2017,2,7,23,30,10.3,0,0,0,6,5.9,0,0,0,0,0.38,74.03,149.57,0.12,1011,1.8,236,0.7000000000000001,N/A
2017,2,8,0,30,9.700000000000001,0,0,0,6,5.9,0,0,0,0,0.379,77.10000000000001,141.28,0.12,1011,1.8,237,0.6000000000000001,N/A
2017,2,8,1,30,9.3,0,0,0,7,5.9,0,0,0,0,0.376,79.12,131.03,0.12,1011,1.8,245,0.6000000000000001,N/A
2017,2,8,2,30,9,0,0,0,7,5.9,0,0,0,0,0.375,80.82000000000001,119.97,0.12,1011,1.8,262,0.6000000000000001,N/A
2017,2,8,3,30,8.5,0,0,0,6,5.9,0,0,0,0,0.376,83.97,108.68,0.12,1011,1.8,274,0.7000000000000001,N/A
2017,2,8,4,30,8.1,0,0,0,6,6.1000000000000005,0,0,0,0,0.378,87.29,97.5,0.12,1012,1.8,277,0.7000000000000001,N/A
2017,2,8,5,30,8.200000000000001,24,59,27,7,6.4,4,0,3,4,0.381,88.25,86.54,0.12,1012,1.8,275,0.6000000000000001,N/A
2017,2,8,6,30,8.6,89,350,169,7,6.800000000000001,8,0,3,8,0.384,88.51,76.74,0.12,1012,1.8,299,0.6000000000000001,N/A
2017,2,8,7,30,9.1,128,523,323,7,6.800000000000001,61,0,0,61,0.386,85.8,68.07000000000001,0.12,1012,1.7000000000000002,167,0.9,N/A
2017,2,8,8,30,9.4,151,611,445,7,7.1000000000000005,190,31,0,205,0.388,85.44,61.25,0.12,1012,1.7000000000000002,11,1.3,N/A
2017,2,8,9,30,9.600000000000001,171,634,516,7,7.300000000000001,173,3,0,174,0.387,85.4,57.02,0.12,1012,1.7000000000000002,11,1.7000000000000002,N/A
2017,2,8,10,30,9.600000000000001,182,622,530,7,7.300000000000001,242,61,0,276,0.384,85.8,56,0.12,1012,1.7000000000000002,8,2,N/A
2017,2,8,11,30,9.3,183,580,487,7,7.300000000000001,111,0,0,111,0.38,87.25,58.36,0.12,1012,1.7000000000000002,5,2.2,N/A
2017,2,8,12,30,8.9,155,548,397,7,7.2,29,0,0,29,0.374,88.99,63.71,0.12,1012,1.7000000000000002,2,2.3000000000000003,N/A
2017,2,8,13,30,8.3,123,433,262,7,7.1000000000000005,11,0,0,11,0.37,91.84,71.36,0.12,1013,1.7000000000000002,178,2.5,N/A
2017,2,8,14,30,7.6000000000000005,70,227,108,8,6.800000000000001,6,0,3,6,0.368,94.96000000000001,80.57000000000001,0.12,1013,1.7000000000000002,355,2.7,N/A
2017,2,8,15,30,7,0,0,0,7,6.5,0,0,0,0,0.367,96.93,90.98,0.12,1014,1.7000000000000002,356,3.2,N/A
2017,2,8,16,30,6.800000000000001,0,0,0,4,6.2,0,0,0,0,0.365,96.2,101.92,0.12,1014,1.7000000000000002,179,3.5,N/A
2017,2,8,17,30,6.800000000000001,0,0,0,7,6.1000000000000005,0,0,0,0,0.36,95.32000000000001,113.17,0.12,1015,1.7000000000000002,3,3.5,N/A
2017,2,8,18,30,6.800000000000001,0,0,0,7,6,0,0,0,0,0.357,94.9,124.4,0.12,1015,1.7000000000000002,9,3.3000000000000003,N/A
2017,2,8,19,30,6.800000000000001,0,0,0,7,6.1000000000000005,0,0,0,0,0.354,95,135.18,0.12,1015,1.7000000000000002,12,3.1,N/A
2017,2,8,20,30,6.800000000000001,0,0,0,4,6.1000000000000005,0,0,0,0,0.354,95.31,144.77,0.12,1016,1.7000000000000002,12,3,N/A
2017,2,8,21,30,6.800000000000001,0,0,0,1,6.1000000000000005,0,0,0,0,0.354,95.5,151.66,0.12,1016,1.7000000000000002,11,3,N/A
2017,2,8,22,30,6.7,0,0,0,1,6.1000000000000005,0,0,0,0,0.354,95.92,153.48,0.12,1016,1.7000000000000002,13,3,N/A
2017,2,8,23,30,6.7,0,0,0,1,6,0,0,0,0,0.354,95.37,149.29,0.12,1016,1.7000000000000002,15,2.9000000000000004,N/A
2017,2,9,0,30,6.5,0,0,0,1,5.9,0,0,0,0,0.34800000000000003,96.26,141.04,0.12,1017,1.7000000000000002,22,2.7,N/A
2017,2,9,1,30,6.4,0,0,0,1,5.9,0,0,0,0,0.343,96.37,130.82,0.12,1017,1.7000000000000002,29,2.5,N/A
2017,2,9,2,30,6.300000000000001,0,0,0,1,5.7,0,0,0,0,0.337,96.26,119.78,0.12,1017,1.7000000000000002,35,2.5,N/A
2017,2,9,3,30,6.300000000000001,0,0,0,1,5.7,0,0,0,0,0.333,96.17,108.48,0.12,1018,1.7000000000000002,37,2.6,N/A
2017,2,9,4,30,6.300000000000001,0,0,0,4,5.7,0,0,0,0,0.329,96.16,97.3,0.12,1018,1.7000000000000002,39,2.8000000000000003,N/A
2017,2,9,5,30,6.4,24,31,26,1,5.7,24,31,0,26,0.327,95.52,86.33,0.12,1019,1.7000000000000002,43,3.1,N/A
2017,2,9,6,30,6.6000000000000005,111,234,166,1,5.7,111,234,0,166,0.325,94.2,76.5,0.12,1020,1.6,47,3.6,N/A
2017,2,9,7,30,6.7,171,378,314,4,5.6000000000000005,26,0,0,26,0.323,92.97,67.81,0.12,1020,1.6,48,4,N/A
2017,2,9,8,30,6.7,202,479,435,4,5.5,38,0,0,38,0.321,92.34,60.96,0.12,1021,1.6,45,4.3,N/A
2017,2,9,9,30,6.6000000000000005,227,507,505,4,5.4,46,0,0,46,0.32,91.76,56.71,0.12,1021,1.6,41,4.7,N/A
2017,2,9,10,30,6.4,229,526,525,4,5.1000000000000005,47,0,0,47,0.321,91.23,55.68,0.12,1021,1.5,38,5,N/A
2017,2,9,11,30,6.2,209,528,489,4,4.7,43,0,0,43,0.323,90.42,58.050000000000004,0.12,1021,1.5,36,5.2,N/A
2017,2,9,12,30,5.9,183,476,396,4,4.5,34,0,0,34,0.325,90.45,63.42,0.12,1021,1.5,37,5.300000000000001,N/A
2017,2,9,13,30,5.6000000000000005,144,364,262,4,4.2,21,0,0,21,0.327,91.01,71.09,0.12,1021,1.4000000000000001,39,5.1000000000000005,N/A
2017,2,9,14,30,5.300000000000001,79,171,108,1,4.1000000000000005,79,171,0,108,0.328,92.15,80.33,0.12,1022,1.4000000000000001,41,4.9,N/A
2017,2,9,15,30,5.1000000000000005,0,0,0,4,4,0,0,0,0,0.329,92.92,90.13,0.12,1022,1.4000000000000001,43,4.800000000000001,N/A
2017,2,9,16,30,4.9,0,0,0,1,4,0,0,0,0,0.33,93.82000000000001,101.71000000000001,0.12,1022,1.4000000000000001,46,4.800000000000001,N/A
2017,2,9,17,30,4.800000000000001,0,0,0,4,3.9000000000000004,0,0,0,0,0.331,93.92,112.96000000000001,0.12,1023,1.4000000000000001,49,4.800000000000001,N/A
2017,2,9,18,30,4.7,0,0,0,1,3.8000000000000003,0,0,0,0,0.332,93.88,124.19,0.12,1023,1.4000000000000001,51,4.9,N/A
2017,2,9,19,30,4.6000000000000005,0,0,0,1,3.6,0,0,0,0,0.334,93.53,134.95,0.12,1023,1.4000000000000001,53,5,N/A
2017,2,9,20,30,4.5,0,0,0,1,3.5,0,0,0,0,0.335,93.03,144.51,0.12,1023,1.4000000000000001,54,5,N/A
2017,2,9,21,30,4.5,0,0,0,1,3.3000000000000003,0,0,0,0,0.337,92.02,151.35,0.12,1023,1.3,54,4.9,N/A
2017,2,9,22,30,4.6000000000000005,0,0,0,1,3.3000000000000003,0,0,0,0,0.339,90.99,153.16,0.12,1023,1.3,54,4.9,N/A
2017,2,9,23,30,4.6000000000000005,0,0,0,4,3.3000000000000003,0,0,0,0,0.34,90.97,149.01,0.12,1023,1.3,55,4.9,N/A
2017,2,10,0,30,4.7,0,0,0,4,3.2,0,0,0,0,0.34400000000000003,90.11,140.8,0.12,1023,1.3,56,4.800000000000001,N/A
2017,2,10,1,30,4.7,0,0,0,4,3.1,0,0,0,0,0.34600000000000003,89.41,130.61,0.12,1023,1.3,56,4.800000000000001,N/A
2017,2,10,2,30,4.7,0,0,0,4,3,0,0,0,0,0.34900000000000003,88.46000000000001,119.58,0.12,1023,1.3,55,4.800000000000001,N/A
2017,2,10,3,30,4.7,0,0,0,1,2.8000000000000003,0,0,0,0,0.35100000000000003,87.63,108.28,0.12,1023,1.3,54,4.800000000000001,N/A
2017,2,10,4,30,4.800000000000001,0,0,0,4,2.7,0,0,0,0,0.353,86.3,97.09,0.12,1023,1.3,53,4.9,N/A
2017,2,10,5,30,5.1000000000000005,29,63,33,1,2.6,29,63,0,33,0.354,84.01,86.12,0.12,1024,1.3,53,5.4,N/A
2017,2,10,6,30,5.5,97,357,182,4,2.3000000000000003,13,0,3,13,0.355,79.95,76.26,0.12,1024,1.3,54,6.1000000000000005,N/A
2017,2,10,7,30,5.9,133,539,339,4,1.9000000000000001,27,0,0,27,0.356,75.74,67.54,0.12,1024,1.2000000000000002,53,6.5,N/A
2017,2,10,8,30,6.2,150,644,466,4,1.7000000000000002,39,0,0,39,0.356,73.01,60.660000000000004,0.12,1024,1.2000000000000002,52,6.800000000000001,N/A
2017,2,10,9,30,6.4,155,702,544,4,1.5,144,0,0,144,0.356,70.86,56.39,0.12,1024,1.2000000000000002,52,7,N/A
2017,2,10,10,30,6.4,153,724,564,4,1.2000000000000002,222,27,3,237,0.357,69.62,55.35,0.12,1024,1.2000000000000002,52,7.2,N/A
2017,2,10,11,30,6.2,142,716,525,4,1,153,0,0,153,0.357,69.41,57.730000000000004,0.12,1023,1.2000000000000002,52,7.300000000000001,N/A
2017,2,10,12,30,5.9,131,658,429,4,0.8,53,0,0,53,0.357,69.83,63.13,0.12,1023,1.1,53,7.4,N/A
2017,2,10,13,30,5.300000000000001,106,553,288,4,0.6000000000000001,21,0,0,21,0.358,71.93,70.83,0.12,1023,1.1,53,7.2,N/A
2017,2,10,14,30,4.7,67,338,125,1,0.6000000000000001,67,338,0,125,0.358,74.75,80.09,0.12,1023,1.1,53,6.9,N/A
2017,2,10,15,30,4.1000000000000005,0,0,0,1,0.8,0,0,0,0,0.359,78.88,89.95,0.12,1024,1.1,53,6.6000000000000005,N/A
2017,2,10,16,30,3.8000000000000003,0,0,0,1,0.8,0,0,0,0,0.358,80.86,101.5,0.12,1024,1.1,54,6.6000000000000005,N/A
2017,2,10,17,30,3.6,0,0,0,1,0.7000000000000001,0,0,0,0,0.358,81.48,112.76,0.12,1024,1.1,55,6.6000000000000005,N/A
2017,2,10,18,30,3.4000000000000004,0,0,0,4,0.7000000000000001,0,0,0,0,0.357,82.2,123.97,0.12,1024,1.1,55,6.5,N/A
2017,2,10,19,30,3.2,0,0,0,4,0.6000000000000001,0,0,0,0,0.357,82.87,134.72,0.12,1024,1.1,55,6.300000000000001,N/A
2017,2,10,20,30,3.1,0,0,0,0,0.4,0,0,0,0,0.355,82.74,144.24,0.12,1024,1.1,54,6,N/A
2017,2,10,21,30,3,0,0,0,1,0.4,0,0,0,0,0.354,83.18,151.04,0.12,1024,1,52,5.7,N/A
2017,2,10,22,30,3,0,0,0,4,0.5,0,0,0,0,0.353,83.46000000000001,152.83,0.12,1024,1,51,5.5,N/A
2017,2,10,23,30,3,0,0,0,4,0.5,0,0,0,0,0.352,83.81,148.72,0.12,1024,1,50,5.5,N/A
2017,2,11,0,30,3.1,0,0,0,4,0.6000000000000001,0,0,0,0,0.352,83.43,140.55,0.11,1023,1,50,5.5,N/A
2017,2,11,1,30,3.1,0,0,0,4,0.6000000000000001,0,0,0,0,0.352,83.68,130.39000000000001,0.11,1023,1,50,5.5,N/A
2017,2,11,2,30,3.2,0,0,0,0,0.7000000000000001,0,0,0,0,0.352,83.4,119.37,0.11,1023,1,51,5.4,N/A
2017,2,11,3,30,3.3000000000000003,0,0,0,4,0.6000000000000001,0,0,0,0,0.352,82.68,108.08,0.11,1023,0.9,53,5.5,N/A
2017,2,11,4,30,3.6,0,0,0,4,0.5,0,0,0,0,0.352,80.21000000000001,96.88,0.11,1023,0.9,55,5.6000000000000005,N/A
2017,2,11,5,30,4.1000000000000005,30,192,43,4,0.5,4,0,3,4,0.352,77.29,85.9,0.11,1024,0.9,55,6,N/A
2017,2,11,6,30,4.7,72,545,204,4,0.4,14,0,3,14,0.35100000000000003,73.63,76.01,0.11,1024,0.9,55,6.4,N/A
2017,2,11,7,30,5.300000000000001,94,710,368,4,0.30000000000000004,27,0,0,27,0.35000000000000003,70.16,67.26,0.11,1024,0.9,53,6.6000000000000005,N/A
2017,2,11,8,30,5.6000000000000005,105,798,500,4,0.4,39,0,0,39,0.34900000000000003,69.03,60.36,0.11,1024,0.8,50,6.6000000000000005,N/A
2017,2,11,9,30,5.800000000000001,111,837,579,4,0.4,93,0,0,93,0.34900000000000003,68.49,56.07,0.11,1024,0.8,48,6.7,N/A
2017,2,11,10,30,5.800000000000001,113,845,597,4,0.5,49,0,0,49,0.34800000000000003,68.84,55.02,0.11,1024,0.8,46,6.800000000000001,N/A
2017,2,11,11,30,5.5,108,830,555,4,0.5,69,0,0,69,0.34800000000000003,70.42,57.42,0.11,1024,0.8,45,7,N/A
2017,2,11,12,30,5.2,102,777,457,4,0.5,81,0,0,81,0.34800000000000003,71.68,62.84,0.11,1024,0.7000000000000001,44,7,N/A
2017,2,11,13,30,4.7,86,675,310,4,0.5,36,0,0,36,0.34900000000000003,74.03,70.57000000000001,0.11,1024,0.7000000000000001,45,7,N/A
2017,2,11,14,30,4.1000000000000005,58,455,139,4,0.5,9,0,3,9,0.35000000000000003,77.59,79.85000000000001,0.11,1024,0.7000000000000001,45,6.6000000000000005,N/A
2017,2,11,15,30,3.8000000000000003,0,0,0,4,0.8,0,0,0,0,0.35000000000000003,80.56,89.76,0.11,1025,0.7000000000000001,46,6.300000000000001,N/A
2017,2,11,16,30,3.7,0,0,0,4,0.8,0,0,0,0,0.34900000000000003,81.59,101.29,0.11,1025,0.7000000000000001,47,6.2,N/A
2017,2,11,17,30,3.6,0,0,0,4,0.7000000000000001,0,0,0,0,0.34800000000000003,81.51,112.55,0.11,1025,0.7000000000000001,47,6,N/A
2017,2,11,18,30,3.4000000000000004,0,0,0,4,0.6000000000000001,0,0,0,0,0.34800000000000003,81.96000000000001,123.76,0.11,1026,0.7000000000000001,47,5.800000000000001,N/A
2017,2,11,19,30,3.2,0,0,0,4,0.5,0,0,0,0,0.34900000000000003,82.25,134.49,0.11,1026,0.7000000000000001,47,5.6000000000000005,N/A
2017,2,11,20,30,3.1,0,0,0,4,0.4,0,0,0,0,0.34900000000000003,82.32000000000001,143.98,0.11,1026,0.7000000000000001,47,5.4,N/A
2017,2,11,21,30,3.1,0,0,0,4,0.30000000000000004,0,0,0,0,0.34900000000000003,82.08,150.73,0.11,1026,0.7000000000000001,48,5.2,N/A
2017,2,11,22,30,3.1,0,0,0,4,0.30000000000000004,0,0,0,0,0.34700000000000003,81.85000000000001,152.5,0.11,1026,0.6000000000000001,49,5.1000000000000005,N/A
2017,2,11,23,30,3.1,0,0,0,4,0.2,0,0,0,0,0.34600000000000003,81.13,148.42000000000002,0.11,1026,0.6000000000000001,49,5,N/A
2017,2,12,0,30,3,0,0,0,4,0,0,0,0,0,0.343,80.67,140.3,0.11,1026,0.6000000000000001,50,5,N/A
2017,2,12,1,30,3,0,0,0,4,-0.1,0,0,0,0,0.343,79.86,130.16,0.11,1026,0.6000000000000001,51,5.1000000000000005,N/A
2017,2,12,2,30,3,0,0,0,4,-0.2,0,0,0,0,0.34400000000000003,79.56,119.16,0.11,1026,0.6000000000000001,53,5.1000000000000005,N/A
2017,2,12,3,30,3,0,0,0,4,-0.2,0,0,0,0,0.34500000000000003,79.60000000000001,107.87,0.11,1027,0.6000000000000001,54,5.300000000000001,N/A
2017,2,12,4,30,3,0,0,0,4,-0.2,0,0,0,0,0.34500000000000003,79.58,96.66,0.11,1027,0.6000000000000001,56,5.5,N/A
2017,2,12,5,30,3.4000000000000004,29,274,50,4,-0.1,4,0,3,4,0.34500000000000003,77.97,85.67,0.11,1028,0.6000000000000001,57,6,N/A
2017,2,12,6,30,3.9000000000000004,66,621,219,4,-0.30000000000000004,14,0,3,14,0.34400000000000003,74.29,75.76,0.11,1028,0.6000000000000001,56,6.7,N/A
2017,2,12,7,30,4.3,88,757,385,4,-0.6000000000000001,28,0,0,28,0.343,70.42,66.98,0.11,1029,0.6000000000000001,54,6.9,N/A
2017,2,12,8,30,4.6000000000000005,100,833,516,4,-0.8,41,0,0,41,0.342,67.99,60.06,0.11,1029,0.6000000000000001,51,7,N/A
2017,2,12,9,30,4.7,108,863,594,4,-0.9,217,24,0,230,0.342,67.08,55.74,0.11,1029,0.6000000000000001,48,6.9,N/A
2017,2,12,10,30,4.800000000000001,110,868,612,4,-0.9,99,0,0,99,0.343,66.57000000000001,54.69,0.11,1028,0.6000000000000001,45,6.9,N/A
2017,2,12,11,30,4.7,106,853,569,4,-0.8,82,0,0,82,0.34500000000000003,67.3,57.1,0.11,1028,0.6000000000000001,43,7,N/A
2017,2,12,12,30,4.5,99,798,467,4,-0.7000000000000001,101,0,0,101,0.34800000000000003,68.73,62.550000000000004,0.11,1029,0.6000000000000001,43,7.1000000000000005,N/A
2017,2,12,13,30,4.1000000000000005,85,695,319,2,-0.6000000000000001,136,72,0,160,0.35000000000000003,71.45,70.3,0.11,1029,0.6000000000000001,44,6.9,N/A
2017,2,12,14,30,3.6,58,485,145,4,-0.30000000000000004,21,0,3,21,0.352,75.63,79.62,0.11,1029,0.6000000000000001,46,6.4,N/A
2017,2,12,15,30,3.2,0,0,0,4,0.1,0,0,0,0,0.353,79.85000000000001,89.57000000000001,0.11,1029,0.6000000000000001,47,6,N/A
2017,2,12,16,30,3.1,0,0,0,4,0.30000000000000004,0,0,0,0,0.354,81.61,101.08,0.11,1029,0.6000000000000001,47,6,N/A
2017,2,12,17,30,3,0,0,0,4,0.30000000000000004,0,0,0,0,0.354,82.19,112.34,0.11,1030,0.6000000000000001,47,6,N/A
2017,2,12,18,30,2.8000000000000003,0,0,0,4,-0.1,0,0,0,0,0.355,81.32000000000001,123.55,0.11,1030,0.6000000000000001,46,6,N/A
2017,2,12,19,30,2.6,0,0,0,4,-0.4,0,0,0,0,0.355,80.69,134.26,0.11,1030,0.6000000000000001,45,5.800000000000001,N/A
2017,2,12,20,30,2.4000000000000004,0,0,0,4,-0.7000000000000001,0,0,0,0,0.355,80.15,143.71,0.11,1030,0.6000000000000001,43,5.5,N/A
2017,2,12,21,30,2.4000000000000004,0,0,0,4,-0.9,0,0,0,0,0.355,79.04,150.41,0.11,1030,0.6000000000000001,41,5.300000000000001,N/A
2017,2,12,22,30,2.4000000000000004,0,0,0,4,-0.9,0,0,0,0,0.355,78.87,152.17000000000002,0.11,1029,0.6000000000000001,40,5.1000000000000005,N/A
2017,2,12,23,30,2.4000000000000004,0,0,0,4,-0.9,0,0,0,0,0.355,79.05,148.12,0.11,1029,0.6000000000000001,39,5.1000000000000005,N/A
2017,2,13,0,30,2.3000000000000003,0,0,0,4,-0.9,0,0,0,0,0.354,79.48,140.04,0.11,1028,0.6000000000000001,41,4.9,N/A
2017,2,13,1,30,2.4000000000000004,0,0,0,4,-0.8,0,0,0,0,0.352,79.36,129.93,0.11,1028,0.6000000000000001,43,4.800000000000001,N/A
2017,2,13,2,30,2.4000000000000004,0,0,0,4,-0.7000000000000001,0,0,0,0,0.34800000000000003,80.02,118.94,0.11,1028,0.6000000000000001,46,4.800000000000001,N/A
2017,2,13,3,30,2.4000000000000004,0,0,0,4,-0.5,0,0,0,0,0.342,81.01,107.65,0.11,1028,0.6000000000000001,50,4.800000000000001,N/A
2017,2,13,4,30,2.5,0,0,0,4,-0.4,0,0,0,0,0.338,81.22,96.44,0.11,1028,0.6000000000000001,54,4.9,N/A
2017,2,13,5,30,2.9000000000000004,31,272,52,4,-0.2,4,0,3,4,0.337,80.08,85.44,0.11,1029,0.7000000000000001,57,5.4,N/A
2017,2,13,6,30,3.4000000000000004,68,607,220,4,-0.2,15,0,3,15,0.339,77.4,75.5,0.11,1029,0.7000000000000001,59,5.800000000000001,N/A
2017,2,13,7,30,4.1000000000000005,91,747,386,4,-0.2,28,0,0,28,0.34,73.54,66.7,0.11,1029,0.7000000000000001,58,6,N/A
2017,2,13,8,30,4.5,101,826,517,4,-0.2,41,0,0,41,0.341,71.58,59.75,0.11,1029,0.7000000000000001,55,6,N/A
2017,2,13,9,30,4.7,112,849,594,4,-0.2,159,0,0,159,0.34,70.54,55.410000000000004,0.11,1028,0.7000000000000001,50,6.1000000000000005,N/A
2017,2,13,10,30,4.7,113,859,613,4,-0.2,76,0,0,76,0.339,70.33,54.36,0.11,1028,0.7000000000000001,44,6.300000000000001,N/A
2017,2,13,11,30,4.4,106,850,572,4,-0.4,46,0,0,46,0.338,70.82000000000001,56.78,0.11,1027,0.7000000000000001,40,6.5,N/A
2017,2,13,12,30,4,92,827,477,4,-0.7000000000000001,37,0,0,37,0.34,71.32000000000001,62.25,0.11,1027,0.6000000000000001,37,6.7,N/A
2017,2,13,13,30,3.5,79,730,328,4,-0.9,23,0,0,23,0.34500000000000003,72.87,70.04,0.11,1027,0.6000000000000001,38,6.7,N/A
2017,2,13,14,30,3,55,527,152,4,-0.9,10,0,3,10,0.353,75.69,79.38,0.11,1028,0.6000000000000001,40,6.4,N/A
2017,2,13,15,30,2.7,0,0,0,4,-0.7000000000000001,0,0,0,0,0.364,78.06,89.38,0.11,1028,0.6000000000000001,42,6.300000000000001,N/A
2017,2,13,16,30,2.5,0,0,0,4,-0.7000000000000001,0,0,0,0,0.381,79.59,100.87,0.11,1028,0.6000000000000001,45,6.1000000000000005,N/A
2017,2,13,17,30,2.4000000000000004,0,0,0,4,-0.7000000000000001,0,0,0,0,0.401,80.04,112.13,0.11,1028,0.6000000000000001,46,6,N/A
2017,2,13,18,30,2.3000000000000003,0,0,0,4,-0.7000000000000001,0,0,0,0,0.417,80.42,123.33,0.11,1028,0.7000000000000001,47,5.800000000000001,N/A
2017,2,13,19,30,2.3000000000000003,0,0,0,4,-0.7000000000000001,0,0,0,0,0.425,80.42,134.02,0.11,1028,0.7000000000000001,47,5.7,N/A
2017,2,13,20,30,2.3000000000000003,0,0,0,4,-0.7000000000000001,0,0,0,0,0.427,80.55,143.43,0.11,1028,0.7000000000000001,46,5.5,N/A
2017,2,13,21,30,2.1,0,0,0,4,-0.7000000000000001,0,0,0,0,0.429,81.9,150.09,0.11,1028,0.7000000000000001,44,5.2,N/A
2017,2,13,22,30,1.9000000000000001,0,0,0,4,-0.7000000000000001,0,0,0,0,0.433,83.17,151.83,0.11,1028,0.7000000000000001,41,4.9,N/A
2017,2,13,23,30,1.8,0,0,0,4,-0.7000000000000001,0,0,0,0,0.435,83.75,147.81,0.11,1028,0.7000000000000001,40,4.800000000000001,N/A
2017,2,14,0,30,1.8,0,0,0,4,-0.7000000000000001,0,0,0,0,0.429,83.47,139.77,0.11,1028,0.6000000000000001,36,4.800000000000001,N/A
2017,2,14,1,30,1.9000000000000001,0,0,0,4,-0.7000000000000001,0,0,0,0,0.424,82.77,129.7,0.11,1027,0.6000000000000001,33,4.9,N/A
2017,2,14,2,30,1.9000000000000001,0,0,0,4,-0.8,0,0,0,0,0.419,82.42,118.72,0.11,1028,0.6000000000000001,30,5,N/A
2017,2,14,3,30,1.8,0,0,0,4,-0.9,0,0,0,0,0.41300000000000003,82.01,107.43,0.11,1028,0.6000000000000001,28,5.1000000000000005,N/A
2017,2,14,4,30,1.8,0,0,0,4,-1.1,0,0,0,0,0.406,81.07000000000001,96.21000000000001,0.11,1028,0.6000000000000001,26,5.1000000000000005,N/A
2017,2,14,5,30,2,32,286,56,4,-1.2000000000000002,4,0,3,4,0.399,79.24,85.21000000000001,0.11,1028,0.6000000000000001,25,5.4,N/A
2017,2,14,6,30,2.3000000000000003,68,624,227,4,-1.5,15,0,3,15,0.392,75.84,75.24,0.11,1029,0.6000000000000001,24,5.6000000000000005,N/A
2017,2,14,7,30,2.6,86,773,396,4,-1.8,29,0,0,29,0.387,72.85000000000001,66.41,0.11,1029,0.6000000000000001,22,5.5,N/A
2017,2,14,8,30,2.7,94,855,529,4,-1.9000000000000001,41,0,0,41,0.383,71.52,59.43,0.11,1029,0.6000000000000001,21,5.300000000000001,N/A
2017,2,14,9,30,2.7,111,859,603,4,-2,161,0,0,161,0.381,71,55.08,0.11,1029,0.6000000000000001,18,5.1000000000000005,N/A
2017,2,14,10,30,2.7,114,864,621,4,-2.1,270,116,0,338,0.379,70.49,54.02,0.11,1028,0.6000000000000001,14,4.7,N/A
2017,2,14,11,30,2.5,107,856,579,4,-2.3000000000000003,248,97,0,302,0.377,70.85000000000001,56.46,0.11,1028,0.6000000000000001,9,4.5,N/A
2017,2,14,12,30,2.2,104,788,475,4,-2.4000000000000004,159,4,0,161,0.376,71.84,61.96,0.11,1028,0.6000000000000001,5,4.2,N/A
